0,0.9422200000000001,0.805468485556381
1,0.7345,0.6914324158688872
2,0.54298,0.5496912116481992
3,0.5080600000000001,0.5556652350735898
4,0.30083999999999994,0.33041509823683474
5,0.34385999999999994,0.5094896610274615
6,0.19377999999999995,0.17199457632644785
7,0.20638000000000012,0.26385284163869893
8,0.26104000000000005,0.7060436755872362
9,0.14681999999999998,0.09175048017446502
10,0.13768,0.08936497967233438
11,0.29296,0.5373491230103572
12,0.18437999999999996,0.1953964979946453
13,0.3006400000000001,0.4378268113474709
14,0.26678,0.2831506622825036
15,1.6721599999999999,1.6252459953207459
16,0.80194,0.9084124166784106
17,0.50454,0.40648032359437497
18,0.57126,0.5906616424979426
19,0.6070199999999999,0.7165204040275163
20,0.5766399999999997,0.5479958572761628
21,0.5159,0.5094944773488517
22,0.5833399999999999,0.6459632140281295
23,0.5932999999999999,0.6915955303145187
24,0.7130599999999997,0.9894309725229725
25,0.7755199999999999,1.1673735082462262
26,0.6011199999999999,0.6437405244795009
27,0.547,0.6186430839394573
28,0.55694,0.6520980397680917
29,0.56012,0.638530060660692
30,0.7441599999999999,0.8603511945474266
31,1.1858400000000002,1.1520932919991278
32,1.33898,1.2923834568702266
33,1.0687,0.9425058923650595
34,1.4008,1.3597469002182212
35,1.2489200000000003,1.3288905122203967
36,1.5821999999999996,1.5336668078663698
37,1.7637799999999997,1.3740351611518655
38,1.3607600000000002,0.9472052890434243
39,1.1871200000000002,0.9154904259466617
40,1.2931400000000002,0.9389812110441175
41,1.17666,0.7583061039889755
42,1.4614000000000003,1.1807906206419148
43,1.32264,0.9547960944834329
44,1.3839399999999995,1.1145500677266087
45,1.89342,1.2914443913379963
46,2.09272,1.482785369030948
47,1.1752599999999995,0.8837634462793715
